policy_id,customer_id,age,gender,marital_status,number_of_dependents,annual_income_gbp,health_status,smoking_status,policy_type,sum_assured_gbp,monthly_premium_gbp,distribution_channel,policy_start_date,months_in_arrears,policy_status
POL-B6BE0284,72-335d-4159-868f-32e06968a2cb,43,Male,Married,2,110000,Good,Non-smoker,Whole of Life (Flexible Premium),520000,288.7,Bancassurance,2010-02-19,1,Active
POL-0C1E3FBC,01-357b-4795-9c47-9ab8d9e4651b,41,Female,Married,2,142000,Good,Non-smoker,Whole of Life,100000,120.9,IFA,2022-03-31,0,Active
POL-83D038F0,eb-6f96-488c-83af-e251c21d3a1a,49,Male,Married,2,56000,Fair,Non-smoker,Whole of Life (Flexible Premium),600000,188.4,Direct,2018-12-10,0,Active
POL-4A0781DF,18-f0be-425a-bcef-9b2c1c66345d,38,Male,Married,3,68000,Excellent,Non-smoker,Whole of Life (Flexible Premium),600000,138.5,Direct,2023-12-24,0,Active
POL-100DBDF9,cf-0e88-4790-96ad-6b74f34abe32,53,Male,Married,3,125000,Excellent,Former smoker,Whole of Life (Flexible Premium),1200000,329.8,Online,2020-05-13,0,Active
POL-B4810893,9b-f117-4230-b3b8-32a9d333899b,32,Female,Married,3,115000,Excellent,Non-smoker,Whole of Life,500000,158.1,Direct,2001-05-08,0,Matured
POL-860E4490,eb-5cea-48d9-9b55-010d58763831,49,Male,Married,1,48000,Good,Non-smoker,Whole of Life,300000,95.5,IFA,2001-09-18,0,Matured
POL-86AB69C4,f1-b141-403c-add7-d61d04656e66,46,Female,Married,2,42000,Excellent,Non-smoker,Whole of Life (Flexible Premium),700000,270.6,IFA,2019-07-20,1,Claimed
POL-D52DED1E,6e-615b-4ded-a003-a024f315f2db,47,Female,Single,1,72000,Excellent,Non-smoker,Term Assurance,110000,51.4,Online,2002-11-11,1,Active
POL-D700AFEE,a7-bb2e-4abb-9122-de009fc4aba1,52,Male,Married,3,142000,Good,Non-smoker,Term Assurance,150000,85.8,IFA,2017-01-05,0,Active
POL-3B71D9E6,45-519f-41dd-b74c-ff52d5c5c40b,31,Female,Married,0,52000,Fair,Non-smoker,Term Assurance,280000,61.6,Direct,2021-10-29,0,Active
POL-E2408DF1,13-13ae-4b7f-8e09-c895c6343675,26,Male,Widowed,0,54000,Excellent,Non-smoker,Term Assurance,180000,120.4,IFA,2020-07-03,0,Active
POL-DEBC6A17,89-34fb-453e-a403-5b0d3561c727,26,Female,Single,0,52000,Fair,Non-smoker,Term Assurance,150000,65.3,Direct,2022-06-06,0,Active
POL-D7FF6085,66-b9fa-419a-8bfa-d7eb08f6db01,34,Female,Married,2,88000,Excellent,Non-smoker,Whole of Life (Flexible Premium),650000,127.0,Bancassurance,2001-12-22,0,Active
POL-9D8310C0,15-66e3-4d02-bf03-01fc91d19e17,48,Female,Married,2,119000,Good,Non-smoker,Whole of Life (Flexible Premium),600000,323.2,Direct,2004-03-04,0,Active
POL-4F5A80BC,1a-043f-40cd-8196-543451f570bf,45,Female,Married,2,50000,Good,Non-smoker,Term Assurance,450000,96.2,IFA,2022-05-28,0,Claimed
POL-73F4FA54,a6-1d5f-41ca-95b4-e6d1c2079ef0,65,Male,Widowed,1,42000,Fair,Current smoker,Term Assurance,120000,52.2,Online,2013-11-27,0,Active
POL-2043E49A,f2-e63e-4300-a00a-5a84094cdf34,29,Female,Single,0,52000,Excellent,Non-smoker,Term Assurance,180000,56.8,Bancassurance,2022-07-30,0,Active
POL-2362C3B7,07-c389-4503-81c1-bd2e1ce9325b,30,Male,Married,2,102000,Good,Former smoker,Whole of Life (Flexible Premium),450000,416.5,Direct,2002-11-09,0,Matured
POL-BC23C680,b7-5bbd-4ea1-8eaa-1017bc0c44e1,38,Male,Married,2,88000,Excellent,Non-smoker,Whole of Life,520000,512.4,Direct,2002-12-01,0,Active
POL-1DF0A265,8c-b6e8-4e8b-8957-461aec49935a,38,Female,Married,3,112000,Excellent,Non-smoker,Term Assurance,250000,120.4,IFA,2019-12-19,1,Active
POL-9D0AF984,95-015a-4a6c-b1d3-58d42e99ce70,44,Male,Widowed,1,42000,Excellent,Non-smoker,Term Assurance,260000,75.9,Direct,2021-01-19,0,Active
POL-7C16E371,54-9a71-4594-a7d9-0c40e8796f7f,48,Male,Widowed,1,88000,Good,Current smoker,Term Assurance,200000,96.8,IFA,2017-06-13,0,Active
POL-0AE275D1,3f-bf30-4cda-b28d-7361fe1f70f9,32,Female,Married,2,68000,Good,Non-smoker,Whole of Life (Flexible Premium),1200000,478.8,Online,2014-06-01,0,Active
POL-B99703E1,72-56b8-4484-95d4-8571d75af896,32,Male,Married,1,76000,Good,Non-smoker,Whole of Life (Flexible Premium),350000,269.8,Direct,2014-11-06,0,Active
POL-2FBCC5B3,93-13d8-4758-879c-b191cbea701b,52,Female,Married,1,98000,Good,Non-smoker,Term Assurance,500000,180.6,IFA,2018-03-19,9,Lapsed
POL-4DE9DEAE,4d-5133-4ddf-9003-8cf5e36a6a47,41,Female,Married,3,42000,Excellent,Non-smoker,Whole of Life,550000,324.7,Online,2012-04-09,0,Active
POL-FF2049AC,e9-2b46-43d3-a7a0-50efe8ace359,26,Female,Single,0,52000,Good,Non-smoker,Term Assurance,150000,68.0,Bancassurance,2016-03-26,0,Active
POL-4B64656E,9b-b9c8-4f7d-b28a-133f0c663fcb,46,Female,Married,3,52000,Excellent,Non-smoker,Term Assurance,140000,55.8,Direct,2012-06-25,0,Active
POL-CA62E567,ec-2f02-437f-bdf4-21febd0ad74e,26,Female,Married,0,98000,Good,Former smoker,Term Assurance,200000,420.0,Bancassurance,2014-09-03,2,Active
POL-21764472,ae-8d9d-4235-a953-17960e007e97,44,Female,Married,0,94000,Excellent,Non-smoker,Term Assurance,250000,72.9,Online,2002-06-14,0,Active
POL-1275EAFA,18-5297-4e05-a384-83d176c52c67,33,Male,Married,2,166000,Good,Non-smoker,Whole of Life (Flexible Premium),700000,315.9,IFA,2018-08-18,0,Active
POL-D058B656,cd-aaed-429e-b11b-d4c0a492fa9e,36,Male,Single,0,42000,Excellent,Non-smoker,Term Assurance,350000,48.9,IFA,2007-07-24,0,Active
POL-9C5F9DB9,d9-5f72-423b-8f58-da83432ee908,51,Female,Widowed,0,74000,Excellent,Non-smoker,Term Assurance,200000,90.5,Online,2005-10-27,0,Active
POL-08D3E7D4,e2-58cb-4ddd-bf23-7961d2f8bf1c,32,Female,Divorced,1,54000,Excellent,Non-smoker,Term Assurance,100000,52.4,IFA,2022-01-05,0,Active
POL-0164401A,d2-f05e-49d1-8dbb-3cf9dde3590a,26,Male,Divorced,2,160000,Excellent,Former smoker,Whole of Life (Flexible Premium),350000,95.9,IFA,2013-07-26,0,Active
POL-5824305F,19-f3e3-450c-a1cd-e03be4607f82,28,Male,Single,0,42000,Good,Non-smoker,Term Assurance,100000,96.6,Bancassurance,2014-10-04,0,Active
POL-AD88CC54,0a-f8a2-4274-8960-77efa6267364,30,Male,Married,2,63000,Good,Non-smoker,Term Assurance,350000,75.4,Bancassurance,2014-11-02,2,Active
POL-25FF8A27,94-25d4-4082-86d1-cf5806ba14c3,30,Male,Married,0,96000,Good,Non-smoker,Term Assurance,270000,61.2,Bancassurance,2011-12-13,0,Active
POL-4F18FDA4,75-5e61-4d09-a641-8ce6f5dda95d,38,Male,Married,2,125000,Good,Former smoker,Whole of Life,400000,401.5,IFA,2008-01-23,0,Active
POL-73B72EF1,e7-2c63-4719-9591-4140ea239f55,38,Female,Widowed,2,52000,Excellent,Non-smoker,Term Assurance,150000,61.8,Direct,2008-10-02,0,Active
POL-CC0587BE,e7-2d9d-4d40-9975-5c8c44189fc2,46,Female,Married,2,104000,Excellent,Non-smoker,Term Assurance,360000,131.0,Online,2020-08-17,0,Active
POL-3B66E872,ce-62bf-4ead-bda9-bf113bbd66a8,39,Male,Married,3,68000,Excellent,Non-smoker,Investment-Linked Life,300000,113.4,Bancassurance,2002-11-15,0,Matured
POL-64CE1F07,fc-3223-4592-848f-9bc311ebfc01,36,Male,Married,2,42000,Excellent,Current smoker,Term Assurance,400000,324.6,IFA,2022-10-05,0,Active
POL-DB67FAD9,99-7e61-46c0-945e-789c1019337c,51,Male,Married,3,98000,Good,Current smoker,Investment-Linked Life,700000,511.3,IFA,2019-06-10,0,Active
POL-74A834E9,2a-ed3f-4fc6-96f6-e6d855d128bc,34,Female,Married,1,82000,Excellent,Non-smoker,Term Assurance,260000,96.4,Online,2005-12-19,0,Active
POL-C12D97D4,b2-1550-47f7-829b-ccef19d31bb2,26,Male,Married,3,52000,Fair,Non-smoker,Term Assurance,150000,72.4,IFA,2001-06-21,0,Matured
POL-BF2B8EC2,15-7e16-4d4a-a867-953b68979d4d,42,Female,Divorced,1,78000,Good,Non-smoker,Term Assurance,250000,110.7,Bancassurance,2022-05-01,0,Active
POL-B30257C5,fc-753e-4a49-bfaf-8671946a054e,29,Female,Married,2,72000,Excellent,Non-smoker,Term Assurance,200000,75.0,IFA,2013-09-02,0,Active
POL-DAAF3CA6,22-e804-43fd-9006-62345f268192,46,Female,Married,2,79000,Excellent,Non-smoker,Whole of Life (Flexible Premium),500000,266.4,IFA,2010-03-14,0,Active
POL-EDEF2120,e1-bf92-41a5-af11-75fb60f78093,26,Male,Widowed,0,90000,Fair,Current smoker,Term Assurance,400000,181.6,Online,2003-06-04,0,Matured
POL-3B7558F1,f5-f93e-4c6c-b35c-4d78c9caafb9,42,Female,Married,2,125000,Good,Former smoker,Whole of Life,680000,95.1,Direct,2008-09-26,2,Active
POL-82425E11,11-1c44-47b4-a7ca-f758232972c4,26,Female,Single,0,52000,Fair,Former smoker,Term Assurance,130000,60.3,IFA,2010-02-26,1,Active
POL-6E052E95,fe-dc04-4603-a034-f7c14b26c06b,26,Female,Single,0,42000,Excellent,Non-smoker,Term Assurance,150000,55.2,Online,2018-01-22,0,Active
POL-498818A8,c7-dffe-4f34-8b33-2be464874aba,42,Female,Married,0,88000,Good,Non-smoker,Term Assurance,520000,56.4,Direct,2004-05-17,0,Active
POL-84DEA83B,e4-dfdd-4af5-aaf1-4317e032ad00,40,Male,Married,2,175000,Excellent,Non-smoker,Term Assurance,550000,517.6,IFA,2005-10-13,0,Active
POL-8B8C1EF3,d4-9875-4efd-ae71-1e6fcf9ad1d1,52,Female,Widowed,1,42000,Fair,Former smoker,Term Assurance,300000,61.0,Bancassurance,2003-05-26,1,Active
POL-025B8BA8,06-df1f-4759-887a-89014013756f,35,Female,Married,2,98000,Excellent,Non-smoker,Whole of Life,500000,72.2,IFA,2008-08-22,0,Claimed
POL-1099A03D,29-4800-4131-b034-695e54fd6b50,31,Female,Single,0,60000,Excellent,Non-smoker,Term Assurance,200000,70.0,Direct,2004-10-01,0,Active
POL-7487079D,e8-cd83-46ed-aef4-4d6031476f39,39,Male,Married,2,96000,Excellent,Non-smoker,Whole of Life (Flexible Premium),420000,187.1,Direct,2016-10-12,0,Active
POL-15780ED3,33-6449-4e2b-ae3f-46d2d518e72f,56,Female,Married,2,72000,Excellent,Non-smoker,Whole of Life (Flexible Premium),500000,95.3,IFA,2020-01-19,1,Active
POL-15E5A2B0,fd-05df-42b3-bf95-d126560d72bd,51,Female,Married,3,160000,Excellent,Non-smoker,Whole of Life,350000,319.9,Direct,2012-09-22,0,Active
POL-DA7B6540,29-4e60-483c-9a27-9c96b767acea,47,Female,Married,2,92000,Good,Non-smoker,Term Assurance,250000,88.6,Bancassurance,2021-10-31,0,Active
POL-C078CFD6,8d-6592-484f-b2f4-31d70ed676d2,33,Male,Married,3,160000,Excellent,Current smoker,Whole of Life (Flexible Premium),420000,322.5,Online,2004-12-20,0,Matured
POL-A2D071E7,b0-00cf-4753-96a9-448490998bf8,44,Female,Divorced,2,42000,Fair,Non-smoker,Whole of Life,500000,110.0,IFA,2001-10-06,0,Active
POL-CC9068EB,98-6e6c-4e9a-8ecc-41b34bf59bed,63,Male,Single,0,46000,Fair,Former smoker,Term Assurance,150000,52.7,IFA,2005-10-01,0,Active
POL-48E8C2AB,63-81b5-4095-84a8-e5db86d9e96b,49,Female,Married,3,125000,Excellent,Non-smoker,Whole of Life,520000,112.8,Direct,2007-02-14,0,Active
POL-85EC73B5,c1-8965-405d-a6ef-b90999a1bb8c,44,Male,Married,0,100000,Good,Non-smoker,Whole of Life (Flexible Premium),350000,210.4,IFA,2015-08-12,0,Active
POL-C4599AB0,52-d99d-4b3c-8a6b-813c9845cb98,29,Male,Single,0,48000,Good,Non-smoker,Term Assurance,150000,70.2,Bancassurance,2003-09-27,0,Matured
POL-D8127CC9,61-4fcc-48a1-a5c1-280f623d559a,49,Female,Single,0,58000,Good,Non-smoker,Term Assurance,100000,48.6,Direct,2016-06-12,0,Active
POL-B2B6337E,da-2ea8-4a30-b0bc-49be7dbc1938,36,Male,Married,3,42000,Excellent,Former smoker,Whole of Life,420000,129.4,Direct,2016-05-26,0,Active
,2b-23da-46c4-b336-3ee084f1e8d2,48,Female,Married,3,190000,Good,Non-smoker,Whole of Life,600000,320.1,Bancassurance,2016-11-30,0,Active
POL-59C4FA88,89-9dcc-484b-b2f7-bdebc70a923e,45,Female,Married,1,98000,Excellent,Current smoker,Whole of Life,650000,224.6,IFA,2020-10-09,0,Claimed
POL-B0A61B91,c0-54d5-4c5f-a4c4-a1ccb7bdc2bd,38,Female,Divorced,0,50000,Good,Non-smoker,Term Assurance,200000,64.6,IFA,2016-12-30,0,Active
POL-306BC4B2,dc-17f5-4519-82db-4efe642833a1,49,Male,Married,3,182000,Good,Former smoker,Term Assurance,700000,563.1,Direct,2009-07-12,0,Active
POL-1215D9AE,c3-5981-485a-bf87-52ede23e2a82,27,Female,Single,0,42000,Excellent,Non-smoker,Term Assurance,200000,52.3,IFA,2014-03-18,0,Active
POL-06208083,62-5e83-4f94-b94b-0f3a9bca601e,53,Female,Widowed,0,101000,Excellent,Non-smoker,Term Assurance,600000,262.5,Direct,2000-10-12,0,Active
POL-F45FEC5D,40-5689-4d12-87f3-c1ebff8a0a7d,31,Male,Single,0,54000,Good,Non-smoker,Term Assurance,130000,69.3,IFA,2001-04-19,1,Active
POL-568107B6,81-cfb0-4a85-9a9e-0e8c76e3603c,28,Female,Married,3,98000,Good,Former smoker,Term Assurance,400000,508.8,Bancassurance,2005-04-10,0,Active
POL-62319159,09-9e80-4283-bd13-d4f57c9ec2f5,48,Male,Married,1,168000,Good,Former smoker,Whole of Life,530000,96.2,IFA,2005-08-14,0,Active
POL-47D07C52,a9-dbdc-4241-b66e-51a20a24e02b,39,Female,Married,2,98000,Excellent,Non-smoker,Term Assurance,260000,95.5,Online,2015-03-25,0,Active
POL-B73C3C68,fa-48ec-4b6e-a706-049f712fd1c8,32,Female,Married,3,99000,Excellent,Non-smoker,Term Assurance,220000,140.7,Direct,2013-07-12,0,Active
POL-BB0F5DC7,14-4dc0-4d64-be0f-4b5bae7471da,26,Female,Single,0,46000,Fair,Former smoker,Term Assurance,150000,52.4,Direct,2004-02-25,1,Active
POL-B23148D4,50-beb4-4f51-9bfb-d2ec0c5fc946,55,Female,Married,2,48000,Good,Non-smoker,Whole of Life,700000,269.6,Bancassurance,2007-01-08,1,Active
POL-F6CDBE62,a2-0a64-4c69-8e87-5b44161d4130,45,Female,Married,3,48000,Good,Non-smoker,Term Assurance,120000,45.7,Direct,2014-05-23,0,Active
POL-4788C228,50-a5d7-4c55-9552-14cd924b0060,63,Male,Married,1,97000,Fair,Former smoker,Whole of Life,200000,131.4,Direct,2023-01-04,0,Active
POL-0A4F3E17,fc-2569-4e29-8941-69fc3e80ce12,60,Female,Single,0,54000,Good,Non-smoker,Term Assurance,150000,69.7,Bancassurance,2001-02-27,0,Matured
POL-EE493D77,52-55b0-40c0-b894-dabeb987ff9e,39,Female,Single,0,42000,Good,Non-smoker,Term Assurance,100000,45.9,Bancassurance,2015-06-18,0,Active
POL-43ADE78E,60-a803-4548-a169-5bc5db26adc9,35,Female,Married,2,164000,Good,Non-smoker,Term Assurance,480000,196.8,IFA,2005-08-19,0,Active
POL-F1EF1BAD,ee-3044-4ea6-bc19-9b1f6f3213e3,35,Male,Married,2,88000,Excellent,Former smoker,Whole of Life,420000,324.3,Bancassurance,2020-01-17,0,Active
POL-F339D224,f9-a36c-470d-8af0-acfbf5c6cd9e,29,Female,Married,3,118000,Excellent,Non-smoker,Term Assurance,600000,126.5,Online,2009-10-29,0,Active
POL-64C8ECA1,c8-2aad-476d-b405-0479d4c9455d,28,Female,Married,2,54000,Good,Non-smoker,Term Assurance,180000,227.0,Direct,2018-06-18,0,Active
POL-55EAB060,18-4dc2-4a4f-9e47-5b6d2824e01c,27,Female,Single,0,54000,Excellent,Non-smoker,Term Assurance,120000,49.5,IFA,2011-12-30,3,Active
POL-D444AA87,ec-6bf4-49e8-8c84-6128e3cda2e1,26,Male,Widowed,0,56000,Good,Former smoker,Term Assurance,100000,60.8,Online,2011-12-20,0,Active
POL-E3CFACDF,ad-6758-413d-817e-af4f0f41c973,39,Female,Single,0,64000,Excellent,Non-smoker,Term Assurance,260000,154.2,Direct,2019-08-14,1,Active
POL-F897CFD2,75-2825-4809-9735-feb1d821282c,60,Male,Married,1,74000,Good,Former smoker,Whole of Life,700000,52.0,Direct,2020-03-02,0,Active
POL-FC38FFFA,57-4987-4858-bc54-0414b84e8ca4,55,Male,Married,2,98000,Good,Non-smoker,Term Assurance,600000,72.0,Bancassurance,2003-04-04,0,Active
POL-BC81B311,1c-2704-449e-9ad3-3f682ef91ca7,28,Female,Single,0,52000,Fair,Non-smoker,Term Assurance,100000,65.1,IFA,2023-10-03,0,Active
POL-B66C2425,51-70fb-425e-9e7d-7714688a7075,55,Female,Married,2,190000,Fair,Former smoker,Whole of Life,400000,142.8,Online,2023-07-18,0,Active
POL-2D05AF38,41-7f27-40e8-9c93-8d7510ddc1c2,63,Male,Married,1,62000,Fair,Non-smoker,Term Assurance,200000,700.0,Direct,2013-11-06,0,Active
POL-E6C10821,0b-9447-40a0-a7d5-34a537bd7584,55,Male,Widowed,2,160000,Good,Non-smoker,Whole of Life,100000,315.0,Bancassurance,2012-08-29,0,Active
POL-B6B1CF4B,f3-aeb5-4c8b-861c-7ead8f35c2a0,45,Female,Married,0,78000,Excellent,Non-smoker,Term Assurance,200000,215.7,Direct,2012-08-17,12,Lapsed
POL-DFCC3245,2e-9e4b-4efb-8f8e-84c4d1e52ec4,54,Male,Married,3,160000,Excellent,Non-smoker,Whole of Life (Flexible Premium),500000,655.2,Direct,2012-07-03,0,Active
POL-7633F217,41-d2ad-4a46-bc6d-1046a5ee2110,38,Female,Married,2,91000,Good,Non-smoker,Term Assurance,300000,124.3,Direct,2014-09-30,0,Active
POL-E45D31C4,cb-1b87-47ce-a172-98c5731bdd22,0,Female,Single,0,64000,Good,Current smoker,Term Assurance,180000,95.7,Direct,2004-02-09,3,Active
POL-2CD234A4,89-4473-4332-95d2-3c9665f51aa3,26,Male,Single,0,76000,Good,Non-smoker,Term Assurance,120000,60.2,Bancassurance,2007-04-17,0,Active
POL-551ED1EF,b0-33cc-41fe-b9a7-3e00b77693aa,59,Female,Married,2,54000,Excellent,Non-smoker,Term Assurance,520000,127.3,IFA,2016-06-08,0,Active
POL-2784A0E0,0d-c0b7-4394-88b9-66de2686f8b3,63,Female,Married,0,58000,Fair,Non-smoker,Term Assurance,130000,75.4,Direct,2013-01-20,0,Active
POL-86E56B4B,61-e06a-4f4e-a98d-e360efa05569,28,Female,Married,0,64000,Fair,Non-smoker,Term Assurance,120000,52.0,IFA,2018-10-17,1,Active
POL-A67C1034,36-c931-4019-b5fa-ba11dd2fc9c3,28,Male,Married,2,98000,Good,Non-smoker,Term Assurance,650000,260.6,Bancassurance,2014-04-26,6,Lapsed
,62-6b87-425e-9341-64d740caa8f4,42,Female,Single,0,68000,Good,Non-smoker,Investment-Linked Life,260000,38.0,Direct,2008-10-12,6,Lapsed
POL-00AB3E22,9d-8248-4381-aaa5-0e742af20f37,31,Female,Single,0,76000,Excellent,Non-smoker,Term Assurance,230000,65.7,IFA,2019-07-27,0,Active
POL-3F204273,6d-f96d-4b05-9557-eafaf6e180de,53,Female,Divorced,1,75000,Good,Non-smoker,Whole of Life (Flexible Premium),200000,152.0,Bancassurance,2023-01-02,1,Active
POL-B29CBBA4,95-7df9-424e-8a3a-f31be6958223,28,Female,Single,0,72000,Good,Non-smoker,Term Assurance,250000,52.7,Direct,2014-02-12,0,Claimed
POL-447F6680,18-07cb-4d51-ba49-d0d4040dc43b,39,Female,Single,0,76000,Good,Non-smoker,Term Assurance,250000,90.0,Bancassurance,2005-12-16,0,Active
POL-A26F34B7,89-61d7-4b6a-b582-364b76c40b46,50,Male,Married,2,78000,Good,Former smoker,Whole of Life (Flexible Premium),600000,127.6,IFA,2023-12-21,0,Active
POL-AC696358,91-0bfc-4319-9bdc-34e54aa6cad6,54,Male,Married,3,120000,Excellent,Former smoker,Whole of Life,850000,651.8,Bancassurance,2015-12-02,0,Active
POL-83771888,11-0f4f-43ab-8364-b2377c750779,31,Female,Married,1,91000,Good,Non-smoker,Term Assurance,130000,70.9,Online,2020-04-17,9,Lapsed
POL-6F62C2D8,5d-ad96-48ff-98c7-d23947f730ab,48,Male,Single,0,76000,Excellent,Non-smoker,Term Assurance,260000,59.3,Bancassurance,2010-07-16,2,Active
POL-46E316AF,1c-896b-47cf-8432-27c68464f93c,39,Female,Married,2,78000,Excellent,Non-smoker,Term Assurance,300000,114.5,Direct,2019-03-16,0,Active
POL-0A5A60BA,b6-599c-4d59-8966-ccdc820e1af4,30,Male,Single,0,76000,Good,Former smoker,Term Assurance,300000,219.6,Online,2017-04-16,0,Active
POL-9788BCBE,a8-42df-492e-afc3-31b5b1d1522b,54,Female,Married,2,190000,Excellent,Non-smoker,Whole of Life,500000,322.8,IFA,2006-09-17,0,Active
POL-95F45FBC,f1-90be-4f3d-97cf-4dd9ec6c9bed,35,Male,Married,3,42000,Excellent,Non-smoker,Whole of Life (Flexible Premium),310000,165.5,Direct,2006-12-15,1,Active
POL-749AEDBA,ea-46fc-4286-89bc-a3094f0bb8c9,43,Female,Widowed,0,74000,Excellent,Non-smoker,Term Assurance,300000,24.2,Bancassurance,2001-07-29,0,Active
POL-09FCFFFA,1d-c7e0-4e20-9da6-3787ef4e6143,64,Male,Married,2,142000,Good,Non-smoker,Term Assurance,250000,66.4,Bancassurance,2012-12-30,0,Active
POL-8AE6E0C0,6d-e730-4155-b46d-c7d27e07fa03,55,Female,Married,2,60000,Fair,Current smoker,Whole of Life,500000,135.3,Bancassurance,2022-09-10,0,Active
POL-197B6F94,f8-aea4-4205-8efb-573c798f7452,65,Female,Single,1,98000,Excellent,Non-smoker,Whole of Life (Flexible Premium),620000,311.9,IFA,2000-01-18,0,Matured
POL-C5CAD1FB,a1-1d4c-4126-ac61-812af98093d9,63,Male,Married,3,110000,Good,Non-smoker,Whole of Life,400000,240.8,Direct,2007-04-20,0,Active
POL-11B89DDF,91-1b50-4144-8867-95de502cf57c,41,Female,Married,0,42000,Good,Non-smoker,Term Assurance,110000,43.1,Direct,2006-06-27,2,Active
POL-72283270,54-50f7-4588-acbc-fc47518d6b10,37,Female,Married,1,64000,Excellent,Non-smoker,Term Assurance,250000,92.1,Direct,2007-12-26,0,Active
POL-E2BFCD1F,55-2d8d-4c78-bcea-e468b2381cdd,65,Male,Single,0,52000,Good,Non-smoker,Term Assurance,140000,65.4,IFA,2019-01-23,0,Active
POL-7FA24376,7b-0df1-4870-abe0-c4f4c289981f,35,Male,Married,2,69000,Excellent,Non-smoker,Whole of Life (Flexible Premium),600000,146.1,Bancassurance,2011-06-07,0,Active
POL-938AC27E,43-f46f-4814-88e9-d521c9f6064b,31,Female,Married,2,62000,Excellent,Non-smoker,Whole of Life (Flexible Premium),100000,120.1,IFA,2006-03-22,0,Active
POL-6F72D7AA,78-1bbb-4dc5-ab62-6ca72bc06005,37,Female,Single,0,42000,Good,Non-smoker,Term Assurance,100000,40.2,IFA,2002-02-05,6,Lapsed
POL-B4C6CA5F,53-bdea-4e1e-a271-160a074cbd7a,38,Female,Married,3,48000,Excellent,Non-smoker,Term Assurance,150000,110.3,Online,2000-07-01,0,Active
POL-F98DCAC6,7b-5866-4957-be55-2933631abbfe,60,Male,Married,1,76000,Good,Non-smoker,Whole of Life (Flexible Premium),900000,283.3,Direct,2000-07-12,0,Active
POL-394EB30E,6a-80a6-4f15-b068-2a7c927d2fb2,65,Female,Single,0,48000,Excellent,Non-smoker,Term Assurance,110000,55.5,Direct,2003-03-10,0,Matured
POL-8C403ABA,bc-c104-4c1e-b3e4-4a42cf581078,32,Female,Married,2,190000,Excellent,Non-smoker,Term Assurance,150000,72.2,Bancassurance,2017-12-05,0,Active
POL-C403BF9D,44-c5c4-46df-80b3-a2b1c5295533,49,Female,Married,2,42000,Good,Non-smoker,Whole of Life (Flexible Premium),300000,113.4,IFA,2007-10-22,0,Active
POL-2D254BA0,8e-8449-4d43-ae83-68edecadcb9e,29,Female,Married,2,97000,Good,Non-smoker,Term Assurance,200000,70.7,Bancassurance,2011-12-30,0,Active
POL-81DFE5F7,bd-15c3-4e8c-a64d-0f4a09fe56ae,-5,Female,Single,0,62000,Excellent,Non-smoker,Term Assurance,150000,24.0,Direct,2003-01-13,0,Active
POL-1D0D63D7,2a-dbcf-45ac-9f44-4e51c4f78671,29,Male,Single,0,58000,Excellent,Former smoker,Term Assurance,280000,50.4,IFA,2007-08-31,0,Active
POL-C8E9F050,4f-f2cf-4f3c-94c2-7957a6d7d5f4,28,Male,Single,0,72000,Good,Non-smoker,Term Assurance,100000,49.3,Direct,2017-02-10,0,Active
POL-F764725F,08-faa9-49bd-8e9e-56819f1cda52,55,Male,Married,3,103000,Excellent,Non-smoker,Term Assurance,350000,157.1,Direct,2023-08-23,0,Active
POL-AA7C3A7E,64-aabb-4449-823c-54745032be70,38,Female,Married,2,98000,Excellent,Non-smoker,Whole of Life (Flexible Premium),620000,131.1,Direct,2009-06-18,0,Active
POL-A4C9401B,ac-5fe1-4f1e-8e54-952d936189e3,48,Male,Married,3,122000,Fair,Current smoker,Whole of Life,400000,112.0,Bancassurance,2014-05-18,0,Active
POL-1E3FC393,ce-d441-4d6b-8d08-8938fd62e9fc,26,Female,Single,0,42000,Excellent,Non-smoker,Term Assurance,120000,40.9,Online,2010-10-31,1,Active
POL-92D2089A,38-862a-41a3-a22e-e8fccf352090,48,Female,Married,2,120000,Good,Former smoker,Whole of Life,420000,125.7,IFA,2010-05-16,2,Active
POL-1C63B08E,ad-fe57-41cc-963c-b23a067945f5,48,Male,Married,0,142000,Excellent,Non-smoker,Whole of Life,650000,120.0,Bancassurance,2003-02-26,0,Active
POL-CA40C049,31-c0fa-4257-8837-c5dcf66746cb,58,Female,Married,3,190000,Good,Former smoker,Whole of Life,1200000,217.9,Bancassurance,2023-02-26,0,Active
POL-753DF75F,91-4b7a-4d26-a749-be011c134598,52,Male,Married,2,80000,Good,Former smoker,Whole of Life (Flexible Premium),700000,326.4,Bancassurance,2009-01-26,0,Active
POL-ED700295,3e-4dc8-4442-b718-3884425933b9,30,Male,Single,0,64000,Good,Non-smoker,Term Assurance,100000,24.3,Direct,2008-02-09,0,Active
